United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2025 Trustees Report.
Females

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1994,13,0.000147,99042,15,99035,7139907,72.09,73695,15119,0.2052,2605339,35.3530,418.74
1994,14,0.000169,99028,17,99020,7040872,71.10,72028,15109,0.2098,2531644,35.1483,416.28
1994,15,0.000206,99011,20,99001,6941853,70.11,70396,15097,0.2145,2459617,34.9396,413.78
1994,16,0.000234,98991,23,98979,6842852,69.13,68799,15083,0.2192,2389221,34.7273,411.23
1994,17,0.000286,98968,28,98954,6743873,68.14,67237,15067,0.2241,2320421,34.5111,408.63
1994,18,0.000315,98939,31,98924,6644919,67.16,65706,15048,0.2290,2253184,34.2917,406.00
1994,19,0.000354,98908,35,98891,6545995,66.18,64209,15028,0.2340,2187478,34.0681,403.32
1994,20,0.000398,98873,39,98854,6447105,65.21,62743,15006,0.2392,2123269,33.8407,400.59
1994,21,0.000451,98834,45,98812,6348251,64.23,61308,14981,0.2444,2060526,33.6094,397.81
1994,22,0.000511,98789,50,98764,6249439,63.26,59903,14954,0.2496,1999218,33.3745,394.99
1994,23,0.000548,98739,54,98712,6150675,62.29,58526,14924,0.2550,1939315,33.1360,392.13
1994,24,0.000549,98685,54,98658,6051964,61.33,57179,14893,0.2605,1880789,32.8932,389.22
1994,25,0.000586,98630,58,98602,5953306,60.36,55862,14862,0.2661,1823611,32.6446,386.24
1994,26,0.000751,98573,74,98536,5854705,59.39,54575,14830,0.2717,1767748,32.3914,383.20
1994,27,0.000881,98499,87,98455,5756169,58.44,53307,14790,0.2775,1713174,32.1376,380.15
1994,28,0.000855,98412,84,98370,5657714,57.49,52063,14744,0.2832,1659866,31.8818,377.08
1994,29,0.000818,98328,80,98287,5559344,56.54,50849,14701,0.2891,1607803,31.6192,373.93
1994,30,0.000856,98247,84,98205,5461056,55.58,49665,14660,0.2952,1556954,31.3491,370.69
1994,31,0.000924,98163,91,98118,5362851,54.63,48507,14619,0.3014,1507289,31.0737,367.38
1994,32,0.000979,98072,96,98024,5264733,53.68,47373,14575,0.3077,1458782,30.7938,364.03
1994,33,0.001027,97976,101,97926,5166709,52.73,46262,14530,0.3141,1411409,30.5089,360.61
1994,34,0.001068,97876,105,97824,5068783,51.79,45176,14483,0.3206,1365147,30.2187,357.12
1994,35,0.001110,97771,109,97717,4970959,50.84,44113,14436,0.3273,1319972,29.9227,353.57
1994,36,0.001157,97663,113,97606,4873242,49.90,43073,14388,0.3340,1275859,29.6208,349.95
1994,37,0.001210,97550,118,97491,4775636,48.96,42056,14339,0.3410,1232786,29.3130,346.26
1994,38,0.001263,97432,123,97370,4678145,48.01,41061,14290,0.3480,1190730,28.9993,342.49
1994,39,0.001307,97309,127,97245,4580775,47.07,40087,14239,0.3552,1149669,28.6795,338.65
1994,40,0.001340,97182,130,97116,4483530,46.14,39134,14188,0.3625,1109582,28.3531,334.74
1994,41,0.001371,97051,133,96985,4386413,45.20,38203,14137,0.3700,1070448,28.0198,330.74
1994,42,0.001414,96918,137,96850,4289429,44.26,37293,14085,0.3777,1032245,27.6792,326.65
1994,43,0.001475,96781,143,96710,4192579,43.32,36403,14034,0.3855,994951,27.3315,322.48
1994,44,0.001554,96638,150,96563,4095869,42.38,35532,13981,0.3935,958548,26.9769,318.22
1994,45,0.001649,96488,159,96409,3999305,41.45,34679,13927,0.4016,923016,26.6157,313.89
1994,46,0.001755,96329,169,96245,3902897,40.52,33844,13871,0.4099,888337,26.2481,309.48
1994,47,0.001872,96160,180,96070,3806652,39.59,33025,13813,0.4183,854493,25.8743,304.99
1994,48,0.002006,95980,193,95884,3710582,38.66,32222,13753,0.4268,821468,25.4941,300.43
1994,49,0.002161,95788,207,95684,3614698,37.74,31434,13690,0.4355,789246,25.1078,295.79
1994,50,0.002341,95581,224,95469,3519014,36.82,30661,13623,0.4443,757812,24.7157,291.09
1994,51,0.002539,95357,242,95236,3423545,35.90,29902,13553,0.4533,727151,24.3181,286.32
1994,52,0.002759,95115,262,94983,3328310,34.99,29155,13479,0.4623,697249,23.9152,281.48
1994,53,0.003003,94852,285,94710,3233326,34.09,28421,13400,0.4715,668094,23.5071,276.58
1994,54,0.003272,94567,309,94413,3138616,33.19,27699,13317,0.4808,639673,23.0941,271.63
1994,55,0.003560,94258,336,94090,3044204,32.30,26987,13228,0.4902,611975,22.6765,266.62
1994,56,0.003862,93922,363,93741,2950114,31.41,26287,13134,0.4997,584987,22.2542,261.55
1994,57,0.004172,93560,390,93365,2856373,30.53,25596,13035,0.5093,558701,21.8274,256.43
1994,58,0.004483,93169,418,92961,2763008,29.66,24916,12931,0.5190,533105,21.3957,251.25
1994,59,0.004786,92752,444,92530,2670047,28.79,24247,12822,0.5288,508188,20.9587,246.00
1994,60,0.005077,92308,469,92073,2577518,27.92,23588,12708,0.5387,483941,20.5160,240.69
1994,61,0.005352,91839,492,91593,2485444,27.06,22941,12591,0.5488,460353,20.0667,235.30
1994,62,0.005620,91348,513,91091,2393851,26.21,22305,12471,0.5591,437411,19.6102,229.82
1994,63,0.005918,90834,538,90565,2302760,25.35,21681,12348,0.5695,415106,19.1459,224.25
1994,64,0.006310,90297,570,90012,2212195,24.50,21068,12223,0.5802,393425,18.6737,218.58
1994,65,0.006835,89727,613,89420,2122183,23.65,20465,12093,0.5909,372357,18.1951,212.84
1994,66,0.007350,89113,655,88786,2032763,22.81,19868,11956,0.6018,351892,17.7116,207.04
1994,67,0.007879,88458,697,88110,1943977,21.98,19278,11814,0.6128,332024,17.2226,201.17
1994,68,0.008484,87761,745,87389,1855867,21.15,18697,11665,0.6239,312746,16.7275,195.23
1994,69,0.009214,87017,802,86616,1768478,20.32,18121,11510,0.6352,294049,16.2269,189.22
1994,70,0.010098,86215,871,85780,1681862,19.51,17550,11347,0.6465,275928,15.7220,183.16
1994,71,0.011149,85345,951,84869,1596082,18.70,16983,11174,0.6579,258377,15.2142,177.07
1994,72,0.012355,84393,1043,83872,1511214,17.91,16416,10989,0.6694,241395,14.7051,170.96
1994,73,0.013678,83350,1140,82780,1427342,17.12,15848,10790,0.6808,224979,14.1957,164.85
1994,74,0.015076,82210,1239,81591,1344562,16.36,15280,10578,0.6923,209131,13.6864,158.74
1994,75,0.016567,80971,1341,80300,1262971,15.60,14711,10353,0.7037,193850,13.1768,152.62
1994,76,0.018209,79629,1450,78904,1182671,14.85,14142,10115,0.7152,179139,12.6667,146.50
1994,77,0.020077,78179,1570,77395,1103767,14.12,13573,9863,0.7267,164997,12.1564,140.38
1994,78,0.022223,76610,1702,75759,1026372,13.40,13001,9597,0.7381,151424,11.6469,134.26
1994,79,0.024692,74907,1850,73983,950613,12.69,12427,9314,0.7496,138422,11.1393,128.17
1994,80,0.027525,73058,2011,72052,876631,12.00,11847,9014,0.7609,125996,10.6351,122.12
1994,81,0.030773,71047,2186,69954,804579,11.32,11262,8696,0.7721,114149,10.1357,116.13
1994,82,0.034532,68861,2378,67672,734625,10.67,10670,8357,0.7832,102887,9.6425,110.21
1994,83,0.039010,66483,2593,65186,666953,10.03,10070,7997,0.7941,92217,9.1575,104.39
1994,84,0.044556,63889,2847,62466,601768,9.42,9460,7613,0.8048,82147,8.6839,98.71
1994,85,0.051336,61042,3134,59476,539302,8.83,8835,7201,0.8150,72687,8.2272,93.23
1994,86,0.058206,57909,3371,56223,479826,8.29,8193,6757,0.8248,63852,7.7935,88.02
1994,87,0.065251,54538,3559,52759,423603,7.77,7543,6291,0.8341,55659,7.3793,83.05
1994,88,0.072812,50979,3712,49124,370844,7.27,6892,5810,0.8430,48117,6.9816,78.28
1994,89,0.081118,47268,3834,45350,321720,6.81,6246,5320,0.8516,41225,6.5997,73.70
1994,90,0.090217,43433,3918,41474,276370,6.36,5611,4824,0.8598,34978,6.2342,69.31
1994,91,0.100150,39515,3957,37536,234896,5.94,4990,4329,0.8677,29367,5.8856,65.13
1994,92,0.111049,35557,3949,33583,197359,5.55,4389,3841,0.8751,24378,5.5542,61.15
1994,93,0.123081,31609,3890,29664,163776,5.18,3814,3365,0.8822,19989,5.2409,57.39
1994,94,0.136263,27718,3777,25830,134113,4.84,3269,2906,0.8888,16175,4.9474,53.87
1994,95,0.150443,23941,3602,22141,108283,4.52,2760,2470,0.8949,12905,4.6753,50.60
1994,96,0.165274,20340,3362,18659,86142,4.24,2292,2064,0.9005,10145,4.4256,47.61
1994,97,0.180231,16978,3060,15448,67483,3.97,1870,1694,0.9056,7853,4.1982,44.88
1994,98,0.194948,13918,2713,12561,52035,3.74,1499,1364,0.9103,5982,3.9911,42.39
1994,99,0.209321,11205,2345,10032,39474,3.52,1180,1079,0.9145,4483,3.8009,40.11
1994,100,0.224018,8859,1985,7867,29442,3.32,912,837,0.9185,3304,3.6239,37.99
1994,101,0.238950,6875,1643,6053,21575,3.14,692,638,0.9222,2392,3.4591,36.01
1994,102,0.254019,5232,1329,4567,15522,2.97,514,476,0.9257,1701,3.3055,34.17
1994,103,0.269113,3903,1050,3378,10954,2.81,375,348,0.9289,1186,3.1617,32.44
1994,104,0.284115,2853,810,2447,7576,2.66,268,250,0.9320,811,3.0257,30.81
1994,105,0.299961,2042,613,1736,5129,2.51,188,175,0.9349,543,2.8947,29.24
1994,106,0.316698,1430,453,1203,3393,2.37,128,120,0.9377,355,2.7688,27.73
1994,107,0.334378,977,327,814,2190,2.24,86,81,0.9405,227,2.6482,26.28
1994,108,0.353052,650,230,535,1376,2.12,56,53,0.9430,141,2.5331,24.90
1994,109,0.372778,421,157,342,841,2.00,35,33,0.9455,86,2.4242,23.59
1994,110,0.393616,264,104,212,499,1.89,22,20,0.9478,50,2.3229,22.37
1994,111,0.413121,160,66,127,287,1.79,13,12,0.9498,29,2.2317,21.28
1994,112,0.431797,94,41,74,160,1.70,7,7,0.9517,16,2.1471,20.26
1994,113,0.451328,53,24,41,86,1.61,4,4,0.9536,8,2.0652,19.28
1994,114,0.471754,29,14,22,45,1.53,2,2,0.9553,4,1.9860,18.33
1994,115,0.493116,15,8,12,22,1.45,1,1,0.9571,2,1.9096,17.41
1994,116,0.515457,8,4,6,11,1.37,1,1,0.9587,1,1.8357,16.53
1994,117,0.538823,4,2,3,5,1.29,0,0,0.9603,0,1.7643,15.67
1994,118,0.563261,2,1,1,2,1.22,0,0,0.9619,0,1.6954,14.85
