United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2025 Trustees Report.
Males

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1902,48,0.009116,66932,610,66627,1670371,24.96,22470,13065,0.5814,418310,18.6164,217.90
1902,49,0.009908,66322,657,65993,1603744,24.18,21765,12865,0.5911,395840,18.1874,212.75
1902,50,0.010920,65665,717,65306,1537751,23.42,21064,12654,0.6007,374076,17.7586,207.60
1902,51,0.011868,64947,771,64562,1472445,22.67,20366,12429,0.6103,353011,17.3334,202.50
1902,52,0.012424,64177,797,63778,1407883,21.94,19672,12193,0.6198,332645,16.9097,197.42
1902,53,0.013304,63379,843,62958,1344105,21.21,18991,11954,0.6295,312973,16.4804,192.26
1902,54,0.014294,62536,894,62089,1281147,20.49,18317,11707,0.6391,293983,16.0500,187.10
1902,55,0.015820,61642,975,61155,1219058,19.78,17649,11451,0.6488,275666,15.6194,181.93
1902,56,0.016806,60667,1020,60157,1157903,19.09,16979,11178,0.6583,258017,15.1961,176.85
1902,57,0.018222,59647,1087,59104,1097746,18.40,16319,10899,0.6679,241038,14.7708,171.75
1902,58,0.019850,58561,1162,57979,1038642,17.74,15661,10609,0.6774,224719,14.3490,166.69
1902,59,0.021214,57398,1218,56789,980663,17.09,15005,10305,0.6868,209058,13.9326,161.69
1902,60,0.023616,56180,1327,55517,923873,16.44,14356,9994,0.6961,194053,13.5168,156.70
1902,61,0.026481,54854,1453,54127,868356,15.83,13702,9662,0.7052,179697,13.1144,151.87
1902,62,0.028861,53401,1541,52630,814229,15.25,13039,9307,0.7138,165995,12.7302,147.26
1902,63,0.031132,51860,1615,51053,761598,14.69,12378,8940,0.7222,152955,12.3566,142.78
1902,64,0.033275,50245,1672,49409,710546,14.14,11723,8563,0.7304,140577,11.9911,138.39
1902,65,0.034662,48573,1684,47732,661136,13.61,11079,8182,0.7385,128853,11.6309,134.07
1902,66,0.037919,46890,1778,46001,613405,13.08,10454,7806,0.7467,117775,11.2659,129.69
1902,67,0.039344,45112,1775,44224,567404,12.58,9832,7419,0.7546,107321,10.9159,125.49
1902,68,0.042233,43337,1830,42422,523180,12.07,9232,7041,0.7626,97489,10.5595,121.21
1902,69,0.045300,41507,1880,40566,480758,11.58,8644,6659,0.7704,88257,10.2106,117.03
1902,70,0.048888,39626,1937,38658,440192,11.11,8067,6277,0.7781,79613,9.8695,112.93
1902,71,0.052119,37689,1964,36707,401534,10.65,7500,5891,0.7855,71547,9.5399,108.98
1902,72,0.054099,35725,1933,34758,364827,10.21,6949,5509,0.7928,64047,9.2167,105.10
1902,73,0.057032,33792,1927,32829,330068,9.77,6425,5142,0.8002,57098,8.8864,101.14
1902,74,0.060386,31865,1924,30903,297240,9.33,5923,4783,0.8076,50672,8.5557,97.17
1902,75,0.064271,29941,1924,28979,266337,8.90,5440,4434,0.8151,44750,8.2262,93.21
1902,76,0.069033,28016,1934,27049,237359,8.47,4976,4092,0.8224,39310,7.9002,89.30
1902,77,0.072082,26082,1880,25142,210309,8.06,4528,3756,0.8295,34334,7.5823,85.49
1902,78,0.079478,24202,1924,23240,185167,7.65,4107,3437,0.8368,29806,7.2568,81.58
1902,79,0.083723,22279,1865,21346,161926,7.27,3696,3118,0.8437,25699,6.9534,77.94
1902,80,0.088245,20413,1801,19513,140580,6.89,3310,2816,0.8506,22003,6.6468,74.26
1902,81,0.097797,18612,1820,17702,121068,6.50,2950,2530,0.8576,18692,6.3358,70.53
1902,82,0.104109,16792,1748,15918,103366,6.16,2602,2248,0.8640,15742,6.0502,67.10
1902,83,0.113895,15044,1713,14187,87448,5.81,2279,1983,0.8703,13140,5.7667,63.70
1902,84,0.120918,13330,1612,12524,73261,5.50,1974,1730,0.8763,10862,5.5031,60.54
1902,85,0.129729,11718,1520,10958,60736,5.18,1696,1496,0.8822,8888,5.2403,57.38
1902,86,0.142953,10198,1458,9469,49778,4.88,1443,1281,0.8879,7192,4.9845,54.31
1902,87,0.149023,8740,1303,8089,40309,4.61,1209,1080,0.8931,5749,4.7560,51.57
1902,88,0.158852,7438,1182,6847,32220,4.33,1006,903,0.8985,4540,4.5153,48.68
1902,89,0.169817,6256,1062,5725,25373,4.06,827,747,0.9039,3535,4.2752,45.80
1902,90,0.182056,5194,946,4721,19648,3.78,671,610,0.9093,2708,4.0359,42.93
1902,91,0.202992,4248,862,3817,14926,3.51,536,491,0.9146,2037,3.7970,40.06
1902,92,0.219939,3386,745,3014,11109,3.28,418,384,0.9193,1500,3.5901,37.58
1902,93,0.238999,2641,631,2326,8096,3.07,319,294,0.9236,1083,3.3968,35.26
1902,94,0.255345,2010,513,1753,5770,2.87,237,220,0.9276,764,3.2220,33.16
1902,95,0.274540,1497,411,1291,4017,2.68,173,161,0.9314,527,3.0525,31.13
1902,96,0.293037,1086,318,927,2725,2.51,122,114,0.9349,354,2.8943,29.23
1902,97,0.319365,768,245,645,1799,2.34,85,79,0.9384,232,2.7412,27.39
1902,98,0.342317,522,179,433,1154,2.21,56,53,0.9412,147,2.6170,25.90
1902,99,0.358277,344,123,282,721,2.10,36,34,0.9435,91,2.5151,24.68
1902,100,0.378012,221,83,179,439,1.99,23,21,0.9457,55,2.4154,23.48
1902,101,0.385593,137,53,111,260,1.89,14,13,0.9477,32,2.3279,22.43
1902,102,0.407630,84,34,67,149,1.77,8,8,0.9503,18,2.2109,21.03
1902,103,0.440349,50,22,39,82,1.64,5,5,0.9530,10,2.0912,19.59
1902,104,0.462038,28,13,21,43,1.54,3,3,0.9552,5,1.9947,18.44
1902,105,0.492864,15,7,11,21,1.43,1,1,0.9575,3,1.8916,17.20
1902,106,0.535611,8,4,6,10,1.33,1,1,0.9596,1,1.7985,16.08
1902,107,0.535795,4,2,3,5,1.29,0,0,0.9605,1,1.7590,15.61
1902,108,0.569738,2,1,1,2,1.20,0,0,0.9624,0,1.6727,14.57
1902,109,0.609342,1,0,0,1,1.12,0,0,0.9640,0,1.5995,13.69
1902,110,0.604103,0,0,0,0,1.09,0,0,0.9647,0,1.5699,13.34
1902,111,0.665588,0,0,0,0,0.99,0,0,0.9669,0,1.4727,12.17
1902,112,0.644800,0,0,0,0,0.96,0,0,0.9675,0,1.4462,11.85
1902,113,0.768498,0,0,0,0,0.79,0,0,0.9711,0,1.2849,9.92
1902,114,0.779941,0,0,0,0,0.77,0,0,0.9717,0,1.2592,9.61
1902,115,0.822151,0,0,0,0,0.71,0,0,0.9729,0,1.2048,8.96
1902,116,0.841204,0,0,0,0,0.68,0,0,0.9735,0,1.1782,8.64
1902,117,0.848762,0,0,0,0,0.65,0,0,0.9742,0,1.1478,8.27
1902,118,1.000000,0,0,0,0,0.50,0,0,0.9775,0,1.0000,6.50
1902,119,1.000000,0,0,0,0,0.00,0,0,0.0000,0,0.0000,0.00
1903,0,0.120313,100000,12031,91642,5386481,53.86,100000,38010,0.3801,2757198,27.5720,325.36
1903,1,0.030739,87969,2704,86617,5294839,60.19,85991,26249,0.3053,2657198,30.9009,365.31
1903,2,0.015017,85265,1280,84624,5208222,61.08,81474,23666,0.2905,2571207,31.5587,373.20
1903,3,0.010833,83984,910,83529,5123597,61.01,78446,22470,0.2864,2489733,31.7382,375.36
1903,4,0.008051,83074,669,82740,5040068,60.67,75852,21639,0.2853,2411287,31.7895,375.97
1903,5,0.005789,82406,477,82167,4957328,60.16,73549,21042,0.2861,2335436,31.7533,375.54
1903,6,0.004000,81929,328,81765,4875161,59.50,71480,20626,0.2886,2261887,31.6438,374.23
1903,7,0.003142,81601,256,81473,4793396,58.74,69593,20346,0.2924,2190407,31.4745,372.19
1903,8,0.002328,81345,189,81250,4711923,57.93,67815,20133,0.2969,2120814,31.2737,369.78
1903,9,0.001913,81155,155,81078,4630674,57.06,66136,19978,0.3021,2052999,31.0423,367.01
1903,10,0.002007,81000,163,80919,4549596,56.17,64525,19855,0.3077,1986864,30.7921,364.01
1903,11,0.002053,80837,166,80754,4468677,55.28,62948,19728,0.3134,1922339,30.5386,360.96
1903,12,0.002063,80671,166,80588,4387923,54.39,61406,19602,0.3192,1859391,30.2802,357.86
1903,13,0.002356,80505,190,80410,4307335,53.50,59902,19478,0.3252,1797985,30.0156,354.69
1903,14,0.002673,80315,215,80208,4226925,52.63,58417,19340,0.3311,1738083,29.7530,351.54
1903,15,0.006043,80101,484,79859,4146717,51.77,56951,19187,0.3369,1679666,29.4932,348.42
1903,16,0.004089,79617,326,79454,4066858,51.08,55334,18851,0.3407,1622715,29.3257,346.41
1903,17,0.004179,79291,331,79125,3987404,50.29,53869,18630,0.3458,1567381,29.0962,343.65
1903,18,0.003553,78960,281,78819,3908279,49.50,52438,18410,0.3511,1513512,28.8631,340.86
1903,19,0.003774,78679,297,78531,3829460,48.67,51077,18227,0.3569,1461074,28.6055,337.77
1903,20,0.004149,78382,325,78220,3750929,47.85,49740,18039,0.3627,1409998,28.3474,334.67
1903,21,0.004310,78057,336,77889,3672709,47.05,48420,17837,0.3684,1360258,28.0930,331.62
1903,22,0.004478,77721,348,77546,3594821,46.25,47127,17633,0.3742,1311838,27.8361,328.53
1903,23,0.004587,77372,355,77195,3517274,45.46,45861,17427,0.3800,1264711,27.5768,325.42
1903,24,0.004352,77018,335,76850,3440079,44.67,44625,17221,0.3859,1218849,27.3134,322.26
1903,25,0.004734,76682,363,76501,3363229,43.86,43431,17031,0.3921,1174225,27.0363,318.94
1903,26,0.004840,76319,369,76135,3286729,43.07,42254,16830,0.3983,1130793,26.7618,315.64
1903,27,0.004506,75950,342,75779,3210594,42.27,41104,16631,0.4046,1088539,26.4825,312.29
1903,28,0.004357,75608,329,75443,3134815,41.46,39999,16450,0.4112,1047435,26.1866,308.74
1903,29,0.004172,75278,314,75121,3059372,40.64,38929,16279,0.4182,1007436,25.8786,305.04
1903,30,0.004280,74964,321,74804,2984251,39.81,37895,16120,0.4254,968507,25.5575,301.19
1903,31,0.004522,74643,338,74475,2909447,38.98,36885,15962,0.4328,930612,25.2303,297.26
1903,32,0.004562,74306,339,74136,2834973,38.15,35892,15799,0.4402,893727,24.9002,293.30
1903,33,0.004970,73967,368,73783,2760836,37.33,34925,15639,0.4478,857835,24.5619,289.24
1903,34,0.005056,73599,372,73413,2687053,36.51,33971,15469,0.4554,822909,24.2242,285.19
1903,35,0.004630,73227,339,73058,2613640,35.69,33039,15301,0.4631,788939,23.8791,281.05
1903,36,0.004667,72888,340,72718,2540582,34.86,32147,15152,0.4713,755900,23.5142,276.67
1903,37,0.004807,72548,349,72374,2467864,34.02,31277,15005,0.4797,723753,23.1400,272.18
1903,38,0.005049,72199,365,72017,2395490,33.18,30427,14858,0.4883,692476,22.7586,267.60
1903,39,0.005301,71835,381,71644,2323473,32.34,29593,14708,0.4970,662049,22.3720,262.96
1903,40,0.005616,71454,401,71253,2251829,31.51,28774,14555,0.5058,632456,21.9801,258.26
1903,41,0.005835,71053,415,70845,2180576,30.69,27969,14397,0.5147,603682,21.5839,253.51
1903,42,0.006256,70638,442,70417,2109730,29.87,27181,14237,0.5238,575713,21.1809,248.67
1903,43,0.006207,70196,436,69978,2039313,29.05,26403,14071,0.5329,548533,20.7750,243.80
1903,44,0.006790,69760,474,69524,1969335,28.23,25650,13911,0.5423,522129,20.3562,238.77
1903,45,0.007213,69287,500,69037,1899812,27.42,24903,13740,0.5518,496479,19.9368,233.74
1903,46,0.007834,68787,539,68517,1830775,26.62,24167,13565,0.5613,471577,19.5131,228.66
1903,47,0.008315,68248,567,67964,1762258,25.82,23439,13380,0.5708,447410,19.0884,223.56
1903,48,0.008919,67681,604,67379,1694293,25.03,22721,13189,0.5805,423971,18.6596,218.42
1903,49,0.009894,67077,664,66745,1626915,24.25,22012,12991,0.5902,401249,18.2284,213.24
1903,50,0.010782,66413,716,66055,1560170,23.49,21305,12778,0.5998,379237,17.8007,208.11
1903,51,0.011374,65697,747,65323,1494114,22.74,20601,12554,0.6094,357933,17.3745,202.99
1903,52,0.012246,64950,795,64552,1428791,22.00,19909,12325,0.6191,337332,16.9438,197.83
1903,53,0.013093,64154,840,63734,1364239,21.26,19223,12086,0.6287,317423,16.5128,192.65
1903,54,0.014657,63314,928,62850,1300504,20.54,18545,11840,0.6385,298200,16.0801,187.46
1903,55,0.015588,62386,972,61900,1237654,19.84,17862,11575,0.6480,279655,15.6564,182.38
1903,56,0.016802,61414,1032,60898,1175754,19.14,17188,11302,0.6576,261793,15.2309,177.27
1903,57,0.018142,60382,1095,59834,1114856,18.46,16520,11020,0.6671,244605,14.8070,172.18
1903,58,0.019211,59287,1139,58717,1055021,17.80,15855,10727,0.6766,228085,14.3856,167.13
1903,59,0.021471,58148,1248,57523,996304,17.13,15201,10429,0.6861,212230,13.9617,162.04
1903,60,0.024219,56899,1378,56210,938781,16.50,14540,10110,0.6953,197029,13.5507,157.11
1903,61,0.026558,55521,1475,54784,882570,15.90,13869,9766,0.7042,182489,13.1581,152.40
1903,62,0.028950,54047,1565,53264,827787,15.32,13197,9406,0.7127,168620,12.7770,147.82
1903,63,0.031066,52482,1630,51667,774522,14.76,12527,9033,0.7211,155423,12.4071,143.39
1903,64,0.032427,50852,1649,50027,722855,14.22,11865,8652,0.7292,142896,12.0436,139.02
1903,65,0.035754,49203,1759,48323,672828,13.67,11222,8276,0.7375,131031,11.6762,134.61
1903,66,0.036617,47443,1737,46575,624505,13.16,10578,7884,0.7453,119809,11.3268,130.42
1903,67,0.039215,45706,1792,44810,577931,12.64,9961,7505,0.7535,109232,10.9658,126.09
1903,68,0.041972,43914,1843,42992,533121,12.14,9355,7123,0.7614,99271,10.6111,121.83
1903,69,0.045282,42071,1905,41118,490128,11.65,8761,6740,0.7693,89915,10.2630,117.66
1903,70,0.048394,40166,1944,39194,449010,11.18,8176,6352,0.7768,81154,9.9255,113.61
1903,71,0.050127,38222,1916,37264,409816,10.72,7606,5965,0.7843,72978,9.5951,109.64
1903,72,0.052786,36306,1916,35348,372553,10.26,7062,5592,0.7919,65372,9.2568,105.58
1903,73,0.055965,34389,1925,33427,337205,9.81,6539,5228,0.7995,58310,8.9174,101.51
1903,74,0.059596,32465,1935,31497,303778,9.36,6034,4870,0.8071,51771,8.5797,97.46
1903,75,0.064070,30530,1956,29552,272280,8.92,5547,4519,0.8146,45737,8.2454,93.44
1903,76,0.066914,28574,1912,27618,242728,8.49,5075,4171,0.8219,40190,7.9194,89.53
1903,77,0.073802,26662,1968,25678,215110,8.07,4629,3839,0.8294,35115,7.5862,85.53
1903,78,0.077641,24694,1917,23736,189432,7.67,4191,3505,0.8364,30486,7.2746,81.79
1903,79,0.082049,22777,1869,21843,165696,7.27,3779,3187,0.8435,26296,6.9592,78.01
1903,80,0.090627,20908,1895,19961,143854,6.88,3391,2884,0.8507,22517,6.6412,74.19
1903,81,0.096683,19013,1838,18094,123893,6.52,3014,2584,0.8573,19126,6.3460,70.65
1903,82,0.105632,17175,1814,16268,105799,6.16,2661,2299,0.8639,16113,6.0544,67.15
1903,83,0.112411,15361,1727,14497,89531,5.83,2327,2024,0.8700,13451,5.7813,63.88
1903,84,0.120053,13634,1637,12816,75033,5.50,2019,1769,0.8761,11125,5.5107,60.63
1903,85,0.132389,11997,1588,11203,62218,5.19,1736,1532,0.8821,9106,5.2440,57.43
1903,86,0.137743,10409,1434,9692,51015,4.90,1473,1307,0.8875,7369,5.0042,54.55
1903,87,0.147006,8975,1319,8316,41323,4.60,1241,1109,0.8932,5897,4.7506,51.51
1903,88,0.157371,7656,1205,7053,33007,4.31,1035,930,0.8989,4656,4.4981,48.48
1903,89,0.168939,6451,1090,5906,25954,4.02,853,771,0.9045,3621,4.2469,45.46
1903,90,0.188850,5361,1012,4855,20048,3.74,693,630,0.9101,2768,3.9968,42.46
1903,91,0.204175,4349,888,3905,15193,3.49,549,502,0.9150,2075,3.7795,39.85
1903,92,0.221905,3461,768,3077,11288,3.26,427,393,0.9197,1526,3.5729,37.38
1903,93,0.238436,2693,642,2372,8211,3.05,325,300,0.9239,1099,3.3828,35.09
1903,94,0.257033,2051,527,1787,5839,2.85,242,224,0.9280,774,3.2007,32.91
1903,95,0.275189,1524,419,1314,4052,2.66,176,164,0.9319,532,3.0302,30.86
1903,96,0.301340,1104,333,938,2738,2.48,124,116,0.9356,357,2.8655,28.89
1903,97,0.324204,772,250,647,1800,2.33,85,80,0.9386,232,2.7315,27.28
1903,98,0.341216,521,178,432,1153,2.21,56,53,0.9411,147,2.6211,25.95
1903,99,0.360011,344,124,282,721,2.10,36,34,0.9434,91,2.5173,24.71
1903,100,0.367232,220,81,179,439,2.00,23,21,0.9455,55,2.4253,23.60
1903,101,0.388219,139,54,112,260,1.87,14,13,0.9482,32,2.3044,22.15
1903,102,0.419380,85,36,67,148,1.74,8,8,0.9510,18,2.1811,20.67
1903,103,0.440036,49,22,39,81,1.63,5,5,0.9532,10,2.0810,19.47
1903,104,0.469394,28,13,21,42,1.52,3,2,0.9556,5,1.9749,18.20
1903,105,0.510105,15,7,11,21,1.42,1,1,0.9577,3,1.8795,17.05
1903,106,0.510281,7,4,5,10,1.37,1,1,0.9587,1,1.8367,16.54
1903,107,0.542608,4,2,3,4,1.28,0,0,0.9607,1,1.7477,15.47
1903,108,0.580325,2,1,1,2,1.20,0,0,0.9624,0,1.6724,14.57
1903,109,0.575336,1,0,0,1,1.16,0,0,0.9631,0,1.6391,14.17
1903,110,0.633893,0,0,0,0,1.06,0,0,0.9654,0,1.5395,12.97
1903,111,0.614096,0,0,0,0,1.02,0,0,0.9661,0,1.5074,12.59
1903,112,0.731903,0,0,0,0,0.86,0,0,0.9698,0,1.3452,10.64
1903,113,0.742801,0,0,0,0,0.83,0,0,0.9704,0,1.3171,10.30
1903,114,0.783001,0,0,0,0,0.77,0,0,0.9716,0,1.2611,9.63
1903,115,0.801147,0,0,0,0,0.74,0,0,0.9723,0,1.2309,9.27
1903,116,0.808345,0,0,0,0,0.69,0,0,0.9733,0,1.1879,8.76
1903,117,0.996859,0,0,0,0,0.50,0,0,0.9774,0,1.0032,6.54
1903,118,0.952652,0,0,0,0,0.55,0,0,0.9765,0,1.0463,7.06
1903,119,1.000000,0,0,0,0,0.50,0,0,0.9775,0,1.0000,6.50
1904,0,0.125990,100000,12599,91201,5383686,53.84,100000,38135,0.3813,2751664,27.5166,324.70
1904,1,0.029149,87401,2548,86127,5292485,60.55,85436,25819,0.3022,2651664,31.0369,366.94
1904,2,0.015643,84853,1327,84190,5206358,61.36,81081,23384,0.2884,2566228,31.6503,374.30
1904,3,0.010078,83526,842,83105,5122168,61.32,78018,22145,0.2838,2485148,31.8535,376.74
1904,4,0.007681,82684,635,82367,5039063,60.94,75495,21376,0.2831,2407130,31.8845,377.11
1904,5,0.005495,82049,451,81824,4956696,60.41,73231,20809,0.2842,2331634,31.8394,376.57
1904,6,0.004260,81598,348,81425,4874873,59.74,71191,20416,0.2868,2258403,31.7230,375.18
1904,7,0.002884,81251,234,81134,4793448,59.00,69294,20119,0.2903,2187212,31.5641,373.27
1904,8,0.002182,81016,177,80928,4712315,58.16,67541,19924,0.2950,2117917,31.3575,370.79
1904,9,0.002126,80840,172,80754,4631387,57.29,65879,19780,0.3003,2050376,31.1236,367.98
1904,10,0.001997,80668,161,80587,4550633,56.41,64260,19643,0.3057,1984498,30.8821,365.09
1904,11,0.001927,80507,155,80429,4470046,55.52,62690,19518,0.3113,1920237,30.6306,362.07
1904,12,0.002166,80352,174,80265,4389616,54.63,61163,19400,0.3172,1857547,30.3706,358.95
1904,13,0.002431,80178,195,80080,4309352,53.75,59658,19270,0.3230,1796384,30.1113,355.84
1904,14,0.004986,79983,399,79783,4229272,52.88,58175,19128,0.3288,1736726,29.8534,352.74
1904,15,0.003558,79584,283,79442,4149489,52.14,56584,18845,0.3330,1678551,29.6650,350.48
1904,16,0.003776,79301,299,79151,4070046,51.32,55115,18648,0.3384,1621968,29.4290,347.65
1904,17,0.003281,79001,259,78872,3990895,50.52,53672,18445,0.3437,1566853,29.1931,344.82
1904,18,0.003523,78742,277,78603,3912024,49.68,52293,18273,0.3494,1513181,28.9365,341.74
1904,19,0.003850,78465,302,78314,3833420,48.86,50937,18092,0.3552,1460888,28.6800,338.66
1904,20,0.004037,78163,316,78005,3755107,48.04,49600,17901,0.3609,1409950,28.4261,335.61
1904,21,0.004284,77847,333,77680,3677102,47.24,48290,17705,0.3666,1360350,28.1707,332.55
1904,22,0.004485,77513,348,77340,3599422,46.44,47002,17503,0.3724,1312060,27.9152,329.48
1904,23,0.004279,77166,330,77001,3522082,45.64,45739,17297,0.3782,1265059,27.6583,326.40
1904,24,0.004650,76836,357,76657,3445081,44.84,44519,17105,0.3842,1219320,27.3886,323.16
1904,25,0.004752,76478,363,76297,3368424,44.04,43316,16903,0.3902,1174801,27.1217,319.96
1904,26,0.004436,76115,338,75946,3292128,43.25,42141,16702,0.3963,1131485,26.8501,316.70
1904,27,0.004218,75777,320,75617,3216181,42.44,41011,16519,0.4028,1089344,26.5624,313.25
1904,28,0.004015,75458,303,75306,3140564,41.62,39920,16350,0.4096,1048333,26.2612,309.63
1904,29,0.004126,75155,310,75000,3065258,40.79,38865,16193,0.4167,1008413,25.9463,305.86
1904,30,0.004355,74845,326,74682,2990258,39.95,37835,16037,0.4239,969548,25.6258,302.01
1904,31,0.004385,74519,327,74355,2915576,39.13,36823,15876,0.4311,931713,25.3024,298.13
1904,32,0.004702,74192,349,74018,2841221,38.30,35837,15718,0.4386,894890,24.9708,294.15
1904,33,0.004792,73843,354,73666,2767204,37.47,34867,15553,0.4461,859053,24.6380,290.16
1904,34,0.004365,73489,321,73329,2693537,36.65,33920,15390,0.4537,824186,24.2981,286.08
1904,35,0.004406,73168,322,73007,2620209,35.81,33012,15245,0.4618,790266,23.9385,281.76
1904,36,0.004521,72846,329,72681,2547201,34.97,32128,15103,0.4701,757254,23.5699,277.34
1904,37,0.004724,72517,343,72345,2474520,34.12,31264,14961,0.4785,725126,23.1939,272.83
1904,38,0.004976,72174,359,71995,2402174,33.28,30416,14816,0.4871,693862,22.8121,268.25
1904,39,0.005228,71815,375,71627,2330180,32.45,29585,14668,0.4958,663446,22.4254,263.60
1904,40,0.005426,71440,388,71246,2258552,31.61,28768,14517,0.5046,633861,22.0333,258.90
1904,41,0.005846,71052,415,70844,2187307,30.78,27969,14365,0.5136,605093,21.6345,254.11
1904,42,0.005731,70637,405,70434,2116462,29.96,27180,14205,0.5226,577124,21.2332,249.30
1904,43,0.006290,70232,442,70011,2046028,29.13,26417,14053,0.5320,549944,20.8179,244.31
1904,44,0.006662,69790,465,69558,1976017,28.31,25661,13890,0.5413,523527,20.4020,239.32
1904,45,0.007128,69325,494,69078,1906460,27.50,24917,13723,0.5508,497866,19.9814,234.28
1904,46,0.007587,68831,522,68570,1837382,26.69,24183,13549,0.5603,472950,19.5574,229.19
1904,47,0.008058,68309,550,68034,1768812,25.89,23460,13370,0.5699,448767,19.1293,224.05
1904,48,0.008949,67758,606,67455,1700778,25.10,22747,13185,0.5796,425307,18.6969,218.86
1904,49,0.009749,67152,655,66825,1633323,24.32,22037,12986,0.5893,402560,18.2674,213.71
1904,50,0.010318,66497,686,66154,1566498,23.56,21332,12776,0.5989,380523,17.8385,208.56
1904,51,0.011190,65811,736,65443,1500344,22.80,20637,12561,0.6087,359191,17.4054,203.36
1904,52,0.011974,65075,779,64685,1434901,22.05,19947,12335,0.6184,338555,16.9726,198.17
1904,53,0.013562,64296,872,63860,1370216,21.31,19265,12102,0.6282,318607,16.5380,192.96
1904,54,0.014514,63424,921,62963,1306356,20.60,18577,11847,0.6377,299342,16.1139,187.87
1904,55,0.015530,62503,971,62018,1243393,19.89,17895,11583,0.6473,280766,15.6893,182.77
1904,56,0.016722,61532,1029,61018,1181375,19.20,17221,11311,0.6568,262870,15.2642,177.67
1904,57,0.017478,60503,1057,59975,1120357,18.52,16553,11030,0.6663,245649,14.8404,172.59
1904,58,0.019484,59446,1158,58867,1060383,17.84,15898,10747,0.6760,229096,14.4106,167.43
1904,59,0.022038,58288,1285,57645,1001516,17.18,15238,10444,0.6854,213199,13.9917,162.40
1904,60,0.024164,57003,1377,56314,943871,16.56,14567,10116,0.6945,197961,13.5900,157.58
1904,61,0.026614,55626,1480,54885,887556,15.96,13895,9772,0.7033,183394,13.1985,152.88
1904,62,0.028856,54145,1562,53364,832671,15.38,13221,9410,0.7118,169499,12.8203,148.34
1904,63,0.030333,52583,1595,51785,779307,14.82,12551,9037,0.7201,156278,12.4514,143.92
